economy,period,lsci_value,iso2,iso3,region,year,quarter,lsci_growth_pct
Antigua and Barbuda,2013Q03,25.81758,AG,ATG,North America,2013,03,7.8
Antigua and Barbuda,2013Q04,25.81758,AG,ATG,North America,2013,04,0.0
Antigua and Barbuda,2014Q01,26.02929,AG,ATG,North America,2014,01,0.82
Antigua and Barbuda,2014Q02,26.02944,AG,ATG,North America,2014,02,0.0
Antigua and Barbuda,2014Q03,26.02944,AG,ATG,North America,2014,03,0.0
Antigua and Barbuda,2014Q04,23.66744,AG,ATG,North America,2014,04,-9.07
Antigua and Barbuda,2015Q01,24.26058,AG,ATG,North America,2015,01,2.51
Antigua and Barbuda,2015Q02,24.27991,AG,ATG,North America,2015,02,0.08
Antigua and Barbuda,2015Q03,20.69977,AG,ATG,North America,2015,03,-14.75
Antigua and Barbuda,2015Q04,20.10663,AG,ATG,North America,2015,04,-2.87
Antigua and Barbuda,2016Q01,20.10663,AG,ATG,North America,2016,01,0.0
Antigua and Barbuda,2016Q02,14.54472,AG,ATG,North America,2016,02,-27.66
Antigua and Barbuda,2016Q03,14.54472,AG,ATG,North America,2016,03,0.0
Antigua and Barbuda,2016Q04,14.54472,AG,ATG,North America,2016,04,0.0
Antigua and Barbuda,2017Q01,15.52657,AG,ATG,North America,2017,01,6.75
Antigua and Barbuda,2017Q02,15.52657,AG,ATG,North America,2017,02,0.0
Antigua and Barbuda,2017Q03,19.03295,AG,ATG,North America,2017,03,22.58
Antigua and Barbuda,2017Q04,19.03295,AG,ATG,North America,2017,04,0.0
Antigua and Barbuda,2018Q01,19.03295,AG,ATG,North America,2018,01,0.0
Antigua and Barbuda,2018Q02,15.52657,AG,ATG,North America,2018,02,-18.42
Antigua and Barbuda,2018Q03,15.52657,AG,ATG,North America,2018,03,0.0
Antigua and Barbuda,2018Q04,15.52657,AG,ATG,North America,2018,04,0.0
Antigua and Barbuda,2019Q01,14.84913,AG,ATG,North America,2019,01,-4.36
Antigua and Barbuda,2019Q02,19.03786,AG,ATG,North America,2019,02,28.21
Antigua and Barbuda,2019Q03,19.10312,AG,ATG,North America,2019,03,0.34
Antigua and Barbuda,2019Q04,18.42568,AG,ATG,North America,2019,04,-3.55
Antigua and Barbuda,2020Q01,18.42568,AG,ATG,North America,2020,01,0.0
Antigua and Barbuda,2020Q02,18.42665,AG,ATG,North America,2020,02,0.01
Antigua and Barbuda,2020Q03,18.42665,AG,ATG,North America,2020,03,0.0
Antigua and Barbuda,2020Q04,18.42568,AG,ATG,North America,2020,04,-0.01
Antigua and Barbuda,2021Q01,18.42568,AG,ATG,North America,2021,01,0.0
Antigua and Barbuda,2021Q02,18.42568,AG,ATG,North America,2021,02,0.0
Antigua and Barbuda,2021Q03,18.44563,AG,ATG,North America,2021,03,0.11
Antigua and Barbuda,2021Q04,19.12308,AG,ATG,North America,2021,04,3.67
Antigua and Barbuda,2022Q01,26.0692,AG,ATG,North America,2022,01,36.32
Antigua and Barbuda,2022Q02,26.0779,AG,ATG,North America,2022,02,0.03
Antigua and Barbuda,2022Q03,26.0692,AG,ATG,North America,2022,03,-0.03
Antigua and Barbuda,2022Q04,26.0692,AG,ATG,North America,2022,04,0.0
Antigua and Barbuda,2023Q01,26.14401,AG,ATG,North America,2023,01,0.29
Antigua and Barbuda,2023Q02,26.14401,AG,ATG,North America,2023,02,0.0
Antigua and Barbuda,2023Q03,26.14141,AG,ATG,North America,2023,03,-0.01
Antigua and Barbuda,2023Q04,26.14141,AG,ATG,North America,2023,04,0.0
Antigua and Barbuda,2024Q01,26.14141,AG,ATG,North America,2024,01,0.0
Antigua and Barbuda,2024Q02,26.15196,AG,ATG,North America,2024,02,0.04
Antigua and Barbuda,2024Q03,26.15196,AG,ATG,North America,2024,03,0.0
Antigua and Barbuda,2024Q04,26.15196,AG,ATG,North America,2024,04,0.0
Argentina,2006Q01,116.63993,AR,ARG,South America,2006,01,
Argentina,2006Q02,114.39198,AR,ARG,South America,2006,02,-1.93
Argentina,2006Q03,111.68075,AR,ARG,South America,2006,03,-2.37
Argentina,2006Q04,109.27436,AR,ARG,South America,2006,04,-2.15
Argentina,2007Q01,105.99049,AR,ARG,South America,2007,01,-3.01
Argentina,2007Q02,107.57144,AR,ARG,South America,2007,02,1.49
Argentina,2007Q03,106.60581,AR,ARG,South America,2007,03,-0.9
Argentina,2007Q04,106.93817,AR,ARG,South America,2007,04,0.31
Argentina,2008Q01,111.31667,AR,ARG,South America,2008,01,4.09
Argentina,2008Q02,114.80127,AR,ARG,South America,2008,02,3.13
Argentina,2008Q03,117.08017,AR,ARG,South America,2008,03,1.99
Argentina,2008Q04,117.34993,AR,ARG,South America,2008,04,0.23
Argentina,2009Q01,114.64362,AR,ARG,South America,2009,01,-2.31
Argentina,2009Q02,107.5661,AR,ARG,South America,2009,02,-6.17
Argentina,2009Q03,107.60322,AR,ARG,South America,2009,03,0.03
Argentina,2009Q04,107.55622,AR,ARG,South America,2009,04,-0.04
Argentina,2010Q01,110.42473,AR,ARG,South America,2010,01,2.67
Argentina,2010Q02,113.33652,AR,ARG,South America,2010,02,2.64
Argentina,2010Q03,112.43735,AR,ARG,South America,2010,03,-0.79
Argentina,2010Q04,113.93838,AR,ARG,South America,2010,04,1.33
Argentina,2011Q01,112.29558,AR,ARG,South America,2011,01,-1.44
Argentina,2011Q02,113.3047,AR,ARG,South America,2011,02,0.9
Argentina,2011Q03,104.0024,AR,ARG,South America,2011,03,-8.21
Argentina,2011Q04,106.93528,AR,ARG,South America,2011,04,2.82
Argentina,2012Q01,103.86861,AR,ARG,South America,2012,01,-2.87
Argentina,2012Q02,103.38724,AR,ARG,South America,2012,02,-0.46
Argentina,2012Q03,108.60896,AR,ARG,South America,2012,03,5.05
Argentina,2012Q04,113.18394,AR,ARG,South America,2012,04,4.21
Argentina,2013Q01,112.64433,AR,ARG,South America,2013,01,-0.48
Argentina,2013Q02,117.99514,AR,ARG,South America,2013,02,4.75
Argentina,2013Q03,112.36368,AR,ARG,South America,2013,03,-4.77
Argentina,2013Q04,110.66938,AR,ARG,South America,2013,04,-1.51
Argentina,2014Q01,113.13186,AR,ARG,South America,2014,01,2.23
Argentina,2014Q02,119.33373,AR,ARG,South America,2014,02,5.48
Argentina,2014Q03,115.85635,AR,ARG,South America,2014,03,-2.91
Argentina,2014Q04,113.13846,AR,ARG,South America,2014,04,-2.35
Argentina,2015Q01,112.54607,AR,ARG,South America,2015,01,-0.52
Argentina,2015Q02,111.76853,AR,ARG,South America,2015,02,-0.69
Argentina,2015Q03,101.47838,AR,ARG,South America,2015,03,-9.21
Argentina,2015Q04,97.56898,AR,ARG,South America,2015,04,-3.85
Argentina,2016Q01,101.04024,AR,ARG,South America,2016,01,3.56
Argentina,2016Q02,107.07459,AR,ARG,South America,2016,02,5.97
Argentina,2016Q03,107.04672,AR,ARG,South America,2016,03,-0.03
Argentina,2016Q04,104.20955,AR,ARG,South America,2016,04,-2.65
Argentina,2017Q01,101.87475,AR,ARG,South America,2017,01,-2.24
Argentina,2017Q02,105.00183,AR,ARG,South America,2017,02,3.07
Argentina,2017Q03,105.00376,AR,ARG,South America,2017,03,0.0
Argentina,2017Q04,105.04395,AR,ARG,South America,2017,04,0.04
Argentina,2018Q01,105.25437,AR,ARG,South America,2018,01,0.2
Argentina,2018Q02,104.14522,AR,ARG,South America,2018,02,-1.05
Argentina,2018Q03,109.04919,AR,ARG,South America,2018,03,4.71
Argentina,2018Q04,105.16106,AR,ARG,South America,2018,04,-3.57
Argentina,2019Q01,99.67125,AR,ARG,South America,2019,01,-5.22
Argentina,2019Q02,101.442,AR,ARG,South America,2019,02,1.78
Argentina,2019Q03,101.47682,AR,ARG,South America,2019,03,0.03
Argentina,2019Q04,103.2879,AR,ARG,South America,2019,04,1.78
Argentina,2020Q01,96.11611,AR,ARG,South America,2020,01,-6.94
Argentina,2020Q02,101.12752,AR,ARG,South America,2020,02,5.21
Argentina,2020Q03,97.02976,AR,ARG,South America,2020,03,-4.05
Argentina,2020Q04,97.09362,AR,ARG,South America,2020,04,0.07
Argentina,2021Q01,96.60989000000001,AR,ARG,South America,2021,01,-0.5
Argentina,2021Q02,99.43241,AR,ARG,South America,2021,02,2.92
Argentina,2021Q03,97.83763,AR,ARG,South America,2021,03,-1.6
Argentina,2021Q04,96.59501,AR,ARG,South America,2021,04,-1.27
Argentina,2022Q01,101.61576,AR,ARG,South America,2022,01,5.2
Argentina,2022Q02,100.33562,AR,ARG,South America,2022,02,-1.26
Argentina,2022Q03,99.01383,AR,ARG,South America,2022,03,-1.32
Argentina,2022Q04,98.99104,AR,ARG,South America,2022,04,-0.02
Argentina,2023Q01,97.20908,AR,ARG,South America,2023,01,-1.8
Argentina,2023Q02,99.70989,AR,ARG,South America,2023,02,2.57
Argentina,2023Q03,101.1431,AR,ARG,South America,2023,03,1.44
Argentina,2023Q04,101.00405,AR,ARG,South America,2023,04,-0.14
Argentina,2024Q01,103.44793,AR,ARG,South America,2024,01,2.42
Argentina,2024Q02,104.98296,AR,ARG,South America,2024,02,1.48
Argentina,2024Q03,99.35598,AR,ARG,South America,2024,03,-5.36
Argentina,2024Q04,99.40921,AR,ARG,South America,2024,04,0.05
Aruba,2006Q01,27.60083,AW,ABW,North America,2006,01,
Aruba,2006Q02,30.64206,AW,ABW,North America,2006,02,11.02
Aruba,2006Q03,23.22129,AW,ABW,North America,2006,03,-24.22
Aruba,2006Q04,23.23372,AW,ABW,North America,2006,04,0.05
Aruba,2007Q01,25.26881,AW,ABW,North America,2007,01,8.76
Aruba,2007Q02,24.78666,AW,ABW,North America,2007,02,-1.91
Aruba,2007Q03,26.97298,AW,ABW,North America,2007,03,8.82
Aruba,2007Q04,26.97685,AW,ABW,North America,2007,04,0.01
Aruba,2008Q01,27.35888,AW,ABW,North America,2008,01,1.42
Aruba,2008Q02,27.3563,AW,ABW,North America,2008,02,-0.01
Aruba,2008Q03,25.79406,AW,ABW,North America,2008,03,-5.71
Aruba,2008Q04,24.70508,AW,ABW,North America,2008,04,-4.22
Aruba,2009Q01,24.70508,AW,ABW,North America,2009,01,0.0
Aruba,2009Q02,26.89732,AW,ABW,North America,2009,02,8.87
Aruba,2009Q03,27.99909,AW,ABW,North America,2009,03,4.1
Aruba,2009Q04,27.99909,AW,ABW,North America,2009,04,0.0
Aruba,2010Q01,29.43952,AW,ABW,North America,2010,01,5.14
Aruba,2010Q02,33.77082,AW,ABW,North America,2010,02,14.71
Aruba,2010Q03,34.44826,AW,ABW,North America,2010,03,2.01
Aruba,2010Q04,34.46893,AW,ABW,North America,2010,04,0.06
Aruba,2011Q01,38.92519,AW,ABW,North America,2011,01,12.93
Aruba,2011Q02,38.24002,AW,ABW,North America,2011,02,-1.76
Aruba,2011Q03,37.09207,AW,ABW,North America,2011,03,-3.0
Aruba,2011Q04,29.53152,AW,ABW,North America,2011,04,-20.38
Aruba,2012Q01,32.06994,AW,ABW,North America,2012,01,8.6
Aruba,2012Q02,33.07387,AW,ABW,North America,2012,02,3.13
Aruba,2012Q03,34.20494,AW,ABW,North America,2012,03,3.42
Aruba,2012Q04,30.3302,AW,ABW,North America,2012,04,-11.33
Aruba,2013Q01,32.00326,AW,ABW,North America,2013,01,5.52
Aruba,2013Q02,30.83586,AW,ABW,North America,2013,02,-3.65
Aruba,2013Q03,30.85115,AW,ABW,North America,2013,03,0.05
Aruba,2013Q04,30.86488,AW,ABW,North America,2013,04,0.04
Aruba,2014Q01,28.60244,AW,ABW,North America,2014,01,-7.33
Aruba,2014Q02,29.22105,AW,ABW,North America,2014,02,2.16
Aruba,2014Q03,29.22105,AW,ABW,North America,2014,03,0.0
Aruba,2014Q04,30.30303,AW,ABW,North America,2014,04,3.7
Aruba,2015Q01,29.62558,AW,ABW,North America,2015,01,-2.24
Aruba,2015Q02,29.6402,AW,ABW,North America,2015,02,0.05
Aruba,2015Q03,27.67848,AW,ABW,North America,2015,03,-6.62
Aruba,2015Q04,28.33183,AW,ABW,North America,2015,04,2.36
Aruba,2016Q01,32.40544,AW,ABW,North America,2016,01,14.38
Aruba,2016Q02,33.58416,AW,ABW,North America,2016,02,3.64
Aruba,2016Q03,27.88715,AW,ABW,North America,2016,03,-16.96
Aruba,2016Q04,24.75811,AW,ABW,North America,2016,04,-11.22
Aruba,2017Q01,23.63009,AW,ABW,North America,2017,01,-4.56
Aruba,2017Q02,23.63009,AW,ABW,North America,2017,02,0.0
Aruba,2017Q03,24.30753,AW,ABW,North America,2017,03,2.87
Aruba,2017Q04,30.64955,AW,ABW,North America,2017,04,26.09
Aruba,2018Q01,30.65755,AW,ABW,North America,2018,01,0.03
Aruba,2018Q02,32.54931,AW,ABW,North America,2018,02,6.17
Aruba,2018Q03,33.2973,AW,ABW,North America,2018,03,2.3
Aruba,2018Q04,32.62173,AW,ABW,North America,2018,04,-2.03
Aruba,2019Q01,32.92049,AW,ABW,North America,2019,01,0.92
Aruba,2019Q02,30.71115,AW,ABW,North America,2019,02,-6.71
Aruba,2019Q03,30.15775,AW,ABW,North America,2019,03,-1.8
Aruba,2019Q04,26.09741,AW,ABW,North America,2019,04,-13.46
Aruba,2020Q01,28.97657,AW,ABW,North America,2020,01,11.03
Aruba,2020Q02,28.96679,AW,ABW,North America,2020,02,-0.03
Aruba,2020Q03,28.83509,AW,ABW,North America,2020,03,-0.45
Aruba,2020Q04,31.50062,AW,ABW,North America,2020,04,9.24
Aruba,2021Q01,31.499670000000002,AW,ABW,North America,2021,01,-0.0
Aruba,2021Q02,31.10931,AW,ABW,North America,2021,02,-1.24
Aruba,2021Q03,26.54406,AW,ABW,North America,2021,03,-14.67
Aruba,2021Q04,22.40756,AW,ABW,North America,2021,04,-15.58
Aruba,2022Q01,21.76375,AW,ABW,North America,2022,01,-2.87
Aruba,2022Q02,21.76375,AW,ABW,North America,2022,02,0.0
Aruba,2022Q03,21.42269,AW,ABW,North America,2022,03,-1.57
Aruba,2022Q04,19.47313,AW,ABW,North America,2022,04,-9.1
Aruba,2023Q01,18.76961,AW,ABW,North America,2023,01,-3.61
Aruba,2023Q02,18.76961,AW,ABW,North America,2023,02,0.0
Aruba,2023Q03,17.59725,AW,ABW,North America,2023,03,-6.25
Aruba,2023Q04,18.37149,AW,ABW,North America,2023,04,4.4
Aruba,2024Q01,14.927620000000001,AW,ABW,North America,2024,01,-18.75
Aruba,2024Q02,22.723770000000002,AW,ABW,North America,2024,02,52.23
Aruba,2024Q03,22.70867,AW,ABW,North America,2024,03,-0.07
Aruba,2024Q04,22.71631,AW,ABW,North America,2024,04,0.03
Australia,2006Q01,139.19453,AU,AUS,Oceania,2006,01,
Australia,2006Q02,141.64793,AU,AUS,Oceania,2006,02,1.76
Australia,2006Q03,142.00122,AU,AUS,Oceania,2006,03,0.25
Australia,2006Q04,140.76853,AU,AUS,Oceania,2006,04,-0.87
Australia,2007Q01,141.91856,AU,AUS,Oceania,2007,01,0.82
Australia,2007Q02,146.75145,AU,AUS,Oceania,2007,02,3.41
Australia,2007Q03,146.69969,AU,AUS,Oceania,2007,03,-0.04
Australia,2007Q04,147.4832,AU,AUS,Oceania,2007,04,0.53
Australia,2008Q01,152.35977,AU,AUS,Oceania,2008,01,3.31
Australia,2008Q02,157.76278,AU,AUS,Oceania,2008,02,3.55
Australia,2008Q03,161.46142,AU,AUS,Oceania,2008,03,2.34
Australia,2008Q04,156.00429,AU,AUS,Oceania,2008,04,-3.38
Australia,2009Q01,151.48137,AU,AUS,Oceania,2009,01,-2.9
Australia,2009Q02,150.21107,AU,AUS,Oceania,2009,02,-0.84
Australia,2009Q03,143.99143,AU,AUS,Oceania,2009,03,-4.14
Australia,2009Q04,146.98669,AU,AUS,Oceania,2009,04,2.08
Australia,2010Q01,145.50732,AU,AUS,Oceania,2010,01,-1.01
Australia,2010Q02,148.76707,AU,AUS,Oceania,2010,02,2.24
Australia,2010Q03,154.82552,AU,AUS,Oceania,2010,03,4.07
Australia,2010Q04,160.15298,AU,AUS,Oceania,2010,04,3.44
Australia,2011Q01,157.96154,AU,AUS,Oceania,2011,01,-1.37
Australia,2011Q02,156.64631,AU,AUS,Oceania,2011,02,-0.83
Australia,2011Q03,157.76361,AU,AUS,Oceania,2011,03,0.71
Australia,2011Q04,150.75361,AU,AUS,Oceania,2011,04,-4.44
Australia,2012Q01,147.94494,AU,AUS,Oceania,2012,01,-1.86
Australia,2012Q02,145.84647,AU,AUS,Oceania,2012,02,-1.42
Australia,2012Q03,145.08459,AU,AUS,Oceania,2012,03,-0.52
Australia,2012Q04,149.16315,AU,AUS,Oceania,2012,04,2.81
Australia,2013Q01,152.48163,AU,AUS,Oceania,2013,01,2.22
Australia,2013Q02,146.55126,AU,AUS,Oceania,2013,02,-3.89
Australia,2013Q03,152.0187,AU,AUS,Oceania,2013,03,3.73
Australia,2013Q04,154.94255,AU,AUS,Oceania,2013,04,1.92
Australia,2014Q01,156.47803,AU,AUS,Oceania,2014,01,0.99
Australia,2014Q02,159.42542,AU,AUS,Oceania,2014,02,1.88
Australia,2014Q03,158.39585,AU,AUS,Oceania,2014,03,-0.65
Australia,2014Q04,162.02198,AU,AUS,Oceania,2014,04,2.29
Australia,2015Q01,159.188,AU,AUS,Oceania,2015,01,-1.75
Australia,2015Q02,153.80863,AU,AUS,Oceania,2015,02,-3.38
Australia,2015Q03,154.80329,AU,AUS,Oceania,2015,03,0.65
Australia,2015Q04,155.92081,AU,AUS,Oceania,2015,04,0.72
Australia,2016Q01,157.4291,AU,AUS,Oceania,2016,01,0.97
Australia,2016Q02,154.69995,AU,AUS,Oceania,2016,02,-1.73
Australia,2016Q03,156.6207,AU,AUS,Oceania,2016,03,1.24
Australia,2016Q04,157.55972,AU,AUS,Oceania,2016,04,0.6
Australia,2017Q01,148.41386,AU,AUS,Oceania,2017,01,-5.8
Australia,2017Q02,142.96498,AU,AUS,Oceania,2017,02,-3.67
Australia,2017Q03,147.40241,AU,AUS,Oceania,2017,03,3.1
Australia,2017Q04,145.20845,AU,AUS,Oceania,2017,04,-1.49
Australia,2018Q01,142.53673,AU,AUS,Oceania,2018,01,-1.84
Australia,2018Q02,146.3675,AU,AUS,Oceania,2018,02,2.69
Australia,2018Q03,145.81027,AU,AUS,Oceania,2018,03,-0.38
Australia,2018Q04,145.07826,AU,AUS,Oceania,2018,04,-0.5
Australia,2019Q01,146.34235,AU,AUS,Oceania,2019,01,0.87
Australia,2019Q02,150.4525,AU,AUS,Oceania,2019,02,2.81
Australia,2019Q03,144.49695,AU,AUS,Oceania,2019,03,-3.96
Australia,2019Q04,141.17241,AU,AUS,Oceania,2019,04,-2.3
Australia,2020Q01,138.5956,AU,AUS,Oceania,2020,01,-1.83
Australia,2020Q02,137.95209,AU,AUS,Oceania,2020,02,-0.46
Australia,2020Q03,140.07925,AU,AUS,Oceania,2020,03,1.54
Australia,2020Q04,145.11288,AU,AUS,Oceania,2020,04,3.59
Australia,2021Q01,148.55438,AU,AUS,Oceania,2021,01,2.37
Australia,2021Q02,147.54118,AU,AUS,Oceania,2021,02,-0.68
Australia,2021Q03,145.14834,AU,AUS,Oceania,2021,03,-1.62
Australia,2021Q04,145.8076,AU,AUS,Oceania,2021,04,0.45
Australia,2022Q01,148.35181,AU,AUS,Oceania,2022,01,1.74
Australia,2022Q02,150.46302,AU,AUS,Oceania,2022,02,1.42
Australia,2022Q03,148.53921,AU,AUS,Oceania,2022,03,-1.28
Australia,2022Q04,150.88304,AU,AUS,Oceania,2022,04,1.58
Australia,2023Q01,148.58764,AU,AUS,Oceania,2023,01,-1.52
Australia,2023Q02,152.13369,AU,AUS,Oceania,2023,02,2.39
Australia,2023Q03,153.65712,AU,AUS,Oceania,2023,03,1.0
Australia,2023Q04,144.99344,AU,AUS,Oceania,2023,04,-5.64
Australia,2024Q01,144.14694,AU,AUS,Oceania,2024,01,-0.58
Australia,2024Q02,144.23208,AU,AUS,Oceania,2024,02,0.06
Australia,2024Q03,139.32493,AU,AUS,Oceania,2024,03,-3.4
Australia,2024Q04,141.68679,AU,AUS,Oceania,2024,04,1.7
Bahamas,2006Q01,58.07361,BS,BHS,North America,2006,01,
Bahamas,2006Q02,53.47718,BS,BHS,North America,2006,02,-7.91
Bahamas,2006Q03,53.32387,BS,BHS,North America,2006,03,-0.29
Bahamas,2006Q04,53.38475,BS,BHS,North America,2006,04,0.11
Bahamas,2007Q01,54.28915,BS,BHS,North America,2007,01,1.69
Bahamas,2007Q02,57.70824,BS,BHS,North America,2007,02,6.3
Bahamas,2007Q03,57.55596,BS,BHS,North America,2007,03,-0.26
Bahamas,2007Q04,61.80077,BS,BHS,North America,2007,04,7.38
Bahamas,2008Q01,59.00146,BS,BHS,North America,2008,01,-4.53
Bahamas,2008Q02,56.558840000000004,BS,BHS,North America,2008,02,-4.14
Bahamas,2008Q03,59.06893,BS,BHS,North America,2008,03,4.44
Bahamas,2008Q04,59.22413,BS,BHS,North America,2008,04,0.26
Bahamas,2009Q01,58.17177,BS,BHS,North America,2009,01,-1.78
Bahamas,2009Q02,59.76478,BS,BHS,North America,2009,02,2.74
Bahamas,2009Q03,60.40257,BS,BHS,North America,2009,03,1.07
Bahamas,2009Q04,63.6418,BS,BHS,North America,2009,04,5.36
Bahamas,2010Q01,70.58237,BS,BHS,North America,2010,01,10.91
Bahamas,2010Q02,71.29694,BS,BHS,North America,2010,02,1.01
Bahamas,2010Q03,70.83975,BS,BHS,North America,2010,03,-0.64
Bahamas,2010Q04,69.25421,BS,BHS,North America,2010,04,-2.24
Bahamas,2011Q01,69.8875,BS,BHS,North America,2011,01,0.91
Bahamas,2011Q02,70.0713,BS,BHS,North America,2011,02,0.26
Bahamas,2011Q03,63.42038,BS,BHS,North America,2011,03,-9.49
Bahamas,2011Q04,67.63741,BS,BHS,North America,2011,04,6.65
Bahamas,2012Q01,66.57105,BS,BHS,North America,2012,01,-1.58
Bahamas,2012Q02,63.69805,BS,BHS,North America,2012,02,-4.32
Bahamas,2012Q03,65.7019,BS,BHS,North America,2012,03,3.15
Bahamas,2012Q04,68.38182,BS,BHS,North America,2012,04,4.08
Bahamas,2013Q01,68.44141,BS,BHS,North America,2013,01,0.09
Bahamas,2013Q02,69.10806,BS,BHS,North America,2013,02,0.97
Bahamas,2013Q03,65.23892,BS,BHS,North America,2013,03,-5.6
Bahamas,2013Q04,65.29679,BS,BHS,North America,2013,04,0.09
Bahamas,2014Q01,64.97806,BS,BHS,North America,2014,01,-0.49
Bahamas,2014Q02,66.01316,BS,BHS,North America,2014,02,1.59
Bahamas,2014Q03,71.02974,BS,BHS,North America,2014,03,7.6
Bahamas,2014Q04,71.75889,BS,BHS,North America,2014,04,1.03
Bahamas,2015Q01,73.01279,BS,BHS,North America,2015,01,1.75
Bahamas,2015Q02,67.95577,BS,BHS,North America,2015,02,-6.93
Bahamas,2015Q03,68.05736,BS,BHS,North America,2015,03,0.15
Bahamas,2015Q04,72.16649,BS,BHS,North America,2015,04,6.04
Bahamas,2016Q01,74.58799,BS,BHS,North America,2016,01,3.36
Bahamas,2016Q02,75.53614,BS,BHS,North America,2016,02,1.27
Bahamas,2016Q03,79.57978,BS,BHS,North America,2016,03,5.35
Bahamas,2016Q04,80.5424,BS,BHS,North America,2016,04,1.21
Bahamas,2017Q01,75.14245,BS,BHS,North America,2017,01,-6.7
Bahamas,2017Q02,79.27226,BS,BHS,North America,2017,02,5.5
Bahamas,2017Q03,75.82057,BS,BHS,North America,2017,03,-4.35
Bahamas,2017Q04,75.80317,BS,BHS,North America,2017,04,-0.02
Bahamas,2018Q01,72.57053,BS,BHS,North America,2018,01,-4.26
Bahamas,2018Q02,72.68123,BS,BHS,North America,2018,02,0.15
Bahamas,2018Q03,70.27483,BS,BHS,North America,2018,03,-3.31
Bahamas,2018Q04,70.53706,BS,BHS,North America,2018,04,0.37
Bahamas,2019Q01,73.19493,BS,BHS,North America,2019,01,3.77
Bahamas,2019Q02,79.11418,BS,BHS,North America,2019,02,8.09
Bahamas,2019Q03,85.16842,BS,BHS,North America,2019,03,7.65
Bahamas,2019Q04,81.98636,BS,BHS,North America,2019,04,-3.74
Bahamas,2020Q01,84.82569,BS,BHS,North America,2020,01,3.46
Bahamas,2020Q02,73.96352,BS,BHS,North America,2020,02,-12.81
Bahamas,2020Q03,76.84129,BS,BHS,North America,2020,03,3.89
Bahamas,2020Q04,83.51255,BS,BHS,North America,2020,04,8.68
Bahamas,2021Q01,87.8984,BS,BHS,North America,2021,01,5.25
Bahamas,2021Q02,93.11704,BS,BHS,North America,2021,02,5.94
Bahamas,2021Q03,92.87438,BS,BHS,North America,2021,03,-0.26
Bahamas,2021Q04,81.32921,BS,BHS,North America,2021,04,-12.43
Bahamas,2022Q01,79.90413,BS,BHS,North America,2022,01,-1.75
Bahamas,2022Q02,77.32941,BS,BHS,North America,2022,02,-3.22
Bahamas,2022Q03,82.48889,BS,BHS,North America,2022,03,6.67
Bahamas,2022Q04,78.87086,BS,BHS,North America,2022,04,-4.39
Bahamas,2023Q01,80.18297,BS,BHS,North America,2023,01,1.66
Bahamas,2023Q02,78.95312,BS,BHS,North America,2023,02,-1.53
Bahamas,2023Q03,82.36463,BS,BHS,North America,2023,03,4.32
Bahamas,2023Q04,81.66753,BS,BHS,North America,2023,04,-0.85
Bahamas,2024Q01,86.14232,BS,BHS,North America,2024,01,5.48
Bahamas,2024Q02,85.19205,BS,BHS,North America,2024,02,-1.1
Bahamas,2024Q03,81.84941,BS,BHS,North America,2024,03,-3.92
Bahamas,2024Q04,87.17279,BS,BHS,North America,2024,04,6.5
Bahrain,2006Q01,33.71585,BH,BHR,Asia,2006,01,
Bahrain,2006Q02,33.71766,BH,BHR,Asia,2006,02,0.01
Bahrain,2006Q03,34.36579,BH,BHR,Asia,2006,03,1.92
Bahrain,2006Q04,34.36579,BH,BHR,Asia,2006,04,0.0
Bahrain,2007Q01,36.926,BH,BHR,Asia,2007,01,7.45
Bahrain,2007Q02,35.79414,BH,BHR,Asia,2007,02,-3.07
Bahrain,2007Q03,35.86344,BH,BHR,Asia,2007,03,0.19
Bahrain,2007Q04,40.89257,BH,BHR,Asia,2007,04,14.02
Bahrain,2008Q01,41.04559,BH,BHR,Asia,2008,01,0.37
Bahrain,2008Q02,39.27022,BH,BHR,Asia,2008,02,-4.33
Bahrain,2008Q03,41.10866,BH,BHR,Asia,2008,03,4.68
Bahrain,2008Q04,36.97244,BH,BHR,Asia,2008,04,-10.06
Bahrain,2009Q01,29.55216,BH,BHR,Asia,2009,01,-20.07
Bahrain,2009Q02,29.65496,BH,BHR,Asia,2009,02,0.35
Bahrain,2009Q03,39.48843,BH,BHR,Asia,2009,03,33.16
Bahrain,2009Q04,37.19596,BH,BHR,Asia,2009,04,-5.81
Bahrain,2010Q01,34.8437,BH,BHR,Asia,2010,01,-6.32
Bahrain,2010Q02,50.60764,BH,BHR,Asia,2010,02,45.24
Bahrain,2010Q03,49.98236,BH,BHR,Asia,2010,03,-1.24
Bahrain,2010Q04,46.69895,BH,BHR,Asia,2010,04,-6.57
Bahrain,2011Q01,49.31935,BH,BHR,Asia,2011,01,5.61
Bahrain,2011Q02,45.63884,BH,BHR,Asia,2011,02,-7.46
Bahrain,2011Q03,43.58042,BH,BHR,Asia,2011,03,-4.51
Bahrain,2011Q04,45.12983,BH,BHR,Asia,2011,04,3.56
Bahrain,2012Q01,49.83836,BH,BHR,Asia,2012,01,10.43
Bahrain,2012Q02,46.09589,BH,BHR,Asia,2012,02,-7.51
Bahrain,2012Q03,49.99448,BH,BHR,Asia,2012,03,8.46
Bahrain,2012Q04,46.06193,BH,BHR,Asia,2012,04,-7.87
Bahrain,2013Q01,54.61586,BH,BHR,Asia,2013,01,18.57
Bahrain,2013Q02,56.08373,BH,BHR,Asia,2013,02,2.69
